0.961 0.961 0.961 0.960 0.960 0.960 0.961 0.961 0.960 0.960 0.961 0.960 0.960 0.961 0.960 0.960 0.961 0.960 0.960 0.960 0.961 0.959 0.961 0.960 0.958 0.960 0.959 0.960 0.958 0.958 0.958 0.958 0.958 0.959 0.958 0.959 0.959 0.959 0.958 0.959 0.958 0.958 0.958 0.958 0.958 0.958 0.958 0.960 0.958 0.960 0.958 0.959 0.959 0.958 0.958 0.959 0.959 0.958 0.958 0.960 0.958 0.959 0.958 0.958 0.958 0.958 0.959 0.960 0.957 0.959 0.959 0.958 0.958 0.959 0.958 0.960 0.960 0.958 0.960 0.960 0.960 0.960 0.960 0.960 0.960 0.960 0.960 0.960 0.958 0.959 0.960 0.960 0.960 0.959 0.960 0.960 0.959 0.960 0.960 0.960 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.959 0.958 0.959 0.958 0.959 0.959 0.959 0.957 0.959 0.959 0.958 0.959
0.771 0.777 0.769 0.766 0.771 0.766 0.775 0.772 0.768 0.776 0.776 0.771 0.769 0.773 0.770 0.771 0.778 0.765 0.778 0.771 0.776 0.763 0.772 0.768 0.756 0.770 0.760 0.775 0.759 0.758 0.756 0.757 0.759 0.766 0.758 0.762 0.762 0.761 0.758 0.762 0.755 0.758 0.758 0.760 0.757 0.759 0.756 0.767 0.760 0.765 0.757 0.758 0.763 0.756 0.759 0.763 0.761 0.757 0.758 0.765 0.758 0.764 0.759 0.762 0.759 0.759 0.762 0.765 0.755 0.764 0.764 0.761 0.761 0.764 0.759 0.767 0.766 0.766 0.763 0.765 0.765 0.766 0.766 0.767 0.764 0.768 0.766 0.770 0.763 0.766 0.764 0.762 0.766 0.763 0.770 0.768 0.761 0.765 0.768 0.766 0.767 0.765 0.768 0.765 0.769 0.764 0.763 0.768 0.764 0.764 0.764 0.767 0.770 0.762 0.763 0.765 0.762 0.765 0.765 0.769 0.758 0.766 0.769 0.761 0.764
