0.910 0.913 0.909 0.884 0.909 0.889 0.883 0.879 0.863 0.902 0.856 0.877 0.876 0.874 0.893 0.862 0.884 0.881 0.876 0.884 0.870 0.891 0.882 0.888 0.880
0.875 0.872 0.874 0.882 0.867 0.882 0.879 0.884 0.877 0.884 0.892 0.884 0.889 0.891 0.883 0.889 0.889 0.881 0.875 0.862 0.886 0.873 0.861 0.888 0.882
