0.982 0.981 0.981 0.973 0.983
0.980 0.981 0.974 0.979 0.981
0.976 0.976 0.976 0.981 0.980
0.976 0.980 0.975 0.981 0.975
0.974 0.971 0.976 0.978 0.977
0.979 0.976 0.973 0.973 0.969
0.972 0.973 0.980 0.974 0.973
0.976 0.968 0.977 0.978 0.978
0.975 0.975 0.976 0.977 0.971
0.971 0.977 0.974 0.976 0.967
0.967 0.973 0.968 0.971 0.973
0.978 0.969 0.972 0.968 0.971
0.971 0.965 0.964 0.966 0.969
0.966 0.962 0.964 0.965 0.973
0.962 0.971 0.968 0.935 0.972
0.965 0.957 0.961 0.969 0.954
0.971 0.952 0.948 0.962 0.940
0.958 0.918 0.967 0.965 0.930
0.811 0.954 0.956 0.948 0.888
0.925 0.678 0.933 0.906 0.548
0.817 0.821 0.814 0.822 0.810
0.806 0.814 0.827 0.818 0.813
0.822 0.815 0.824 0.820 0.810
0.812 0.820 0.816 0.817 0.810
0.818 0.808 0.815 0.817 0.824
0.810 0.803 0.819 0.805 0.807
0.809 0.819 0.813 0.812 0.806
0.822 0.818 0.812 0.806 0.808
0.808 0.819 0.816 0.811 0.809
0.806 0.817 0.812 0.818 0.806
0.819 0.817 0.819 0.807 0.828
0.810 0.818 0.819 0.823 0.820
0.811 0.825 0.836 0.826 0.825
0.828 0.827 0.838 0.832 0.819
0.840 0.802 0.829 0.863 0.821
0.828 0.842 0.844 0.811 0.846
0.813 0.837 0.840 0.823 0.861
0.834 0.873 0.822 0.813 0.840
0.764 0.834 0.829 0.833 0.814
0.856 0.646 0.816 0.780 0.518
