0.947 0.951 0.947 0.944 0.944 0.948 0.952 0.952 0.950 0.953 0.948 0.953 0.952 0.941 0.954 0.956 0.939 0.946 0.943 0.948 0.950 0.956 0.952 0.952 0.950
0.744 0.755 0.743 0.740 0.740 0.745 0.756 0.751 0.746 0.752 0.744 0.756 0.754 0.741 0.755 0.756 0.739 0.747 0.743 0.750 0.748 0.755 0.750 0.753 0.748
