0.914 0.915 0.914 0.915 0.914 0.917 0.913 0.913 0.913 0.913 0.916 0.916 0.917 0.913 0.916 0.911 0.913 0.913 0.913 0.912 0.912 0.913 0.913 0.911 0.914
0.723 0.724 0.723 0.723 0.723 0.725 0.722 0.720 0.720 0.721 0.726 0.723 0.725 0.720 0.723 0.720 0.724 0.721 0.723 0.721 0.721 0.725 0.723 0.720 0.724
