0.785 0.792 0.791 0.788 0.789 0.792 0.791 0.796 0.795 0.793 0.797 0.796 0.789 0.794 0.792 0.795 0.794 0.797 0.795 0.798 0.793 0.798 0.798 0.794 0.799
0.731 0.745 0.743 0.738 0.737 0.749 0.749 0.743 0.738 0.751 0.743 0.741 0.740 0.740 0.745 0.737 0.737 0.746 0.738 0.750 0.747 0.750 0.749 0.743 0.748
