0.892 0.893 0.898 0.890 0.892 0.906 0.905 0.881 0.905 0.882 0.904 0.883 0.907 0.882 0.884 0.878 0.882 0.876 0.874 0.882 0.874 0.876 0.874 0.876 0.876
0.625 0.625 0.624 0.625 0.625 0.621 0.621 0.623 0.621 0.622 0.622 0.622 0.621 0.622 0.622 0.622 0.622 0.621 0.622 0.622 0.622 0.621 0.621 0.621 0.622
