0.941 0.948 0.937 0.943 0.941 0.940 0.948 0.950 0.955 0.951 0.945 0.942 0.957 0.944 0.947 0.941 0.950 0.949 0.944 0.950 0.945 0.950 0.945 0.942 0.941 0.951 0.946 0.952 0.952 0.949 0.939 0.950 0.948 0.949 0.950 0.949 0.949 0.948 0.939 0.946 0.955 0.952 0.942 0.954 0.938 0.942 0.937 0.940 0.952 0.957 0.940 0.952 0.955 0.946 0.948 0.950 0.942 0.954 0.954 0.949 0.950 0.934 0.958 0.944 0.956 0.945 0.945 0.946 0.947 0.956 0.948 0.955 0.947 0.952 0.955 0.956 0.944 0.945 0.950 0.961 0.949 0.953 0.957 0.954 0.946 0.953 0.956 0.955 0.946 0.957 0.934 0.950 0.951 0.955 0.952 0.947 0.954 0.955 0.947 0.934 0.936 0.931 0.932 0.930 0.960 0.933 0.930 0.931 0.929 0.931 0.928 0.931 0.932 0.932 0.932 0.931 0.927 0.927 0.933 0.925 0.931 0.928 0.926 0.924 0.927
0.973 0.970 0.973 0.972 0.972 0.973 0.971 0.969 0.967 0.970 0.972 0.972 0.966 0.972 0.971 0.973 0.970 0.970 0.972 0.970 0.971 0.969 0.971 0.972 0.972 0.970 0.971 0.969 0.968 0.971 0.973 0.969 0.971 0.971 0.970 0.971 0.970 0.971 0.973 0.972 0.967 0.969 0.972 0.967 0.973 0.972 0.973 0.973 0.968 0.965 0.973 0.968 0.967 0.972 0.970 0.970 0.972 0.967 0.967 0.970 0.969 0.974 0.965 0.972 0.966 0.971 0.971 0.971 0.971 0.967 0.970 0.967 0.972 0.969 0.967 0.966 0.972 0.972 0.969 0.964 0.970 0.969 0.966 0.967 0.971 0.968 0.966 0.967 0.971 0.966 0.973 0.970 0.969 0.967 0.969 0.971 0.967 0.968 0.971 0.974 0.974 0.974 0.974 0.974 0.964 0.974 0.974 0.974 0.974 0.974 0.975 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.974 0.973 0.974
