0.625 0.625 0.625 0.625 0.624 0.621 0.621 0.621 0.621 0.623 0.621 0.622 0.622 0.622 0.622 0.621 0.621 0.621 0.622 0.622 0.622 0.621 0.621 0.621 0.622
0.892 0.893 0.890 0.893 0.893 0.906 0.907 0.906 0.905 0.881 0.887 0.904 0.882 0.882 0.884 0.877 0.884 0.876 0.878 0.874 0.882 0.874 0.874 0.874 0.876
