0.643 0.642 0.643 0.643 0.643 0.643 0.644 0.643 0.644 0.643 0.644 0.644 0.644 0.644 0.644 0.644 0.644 0.644 0.644 0.643 0.644 0.644 0.644 0.644 0.787
0.937 0.938 0.937 0.938 0.938 0.936 0.938 0.938 0.938 0.940 0.938 0.939 0.937 0.938 0.937 0.936 0.937 0.937 0.937 0.937 0.937 0.936 0.937 0.937 0.655
