0.911 0.910 0.910 0.911 0.922 0.928 0.929 0.943 0.935 0.934 0.925 0.920 0.926 0.939 0.941 0.928 0.923 0.940 0.929 0.933 0.914 0.912 0.921 0.919 0.926
0.971 0.972 0.972 0.971 0.962 0.959 0.958 0.945 0.952 0.953 0.961 0.965 0.961 0.949 0.947 0.958 0.962 0.944 0.957 0.954 0.970 0.971 0.965 0.966 0.961
