0.507 0.510 0.511 0.508 0.510
0.509 0.511 0.512 0.512 0.511
0.511 0.514 0.508 0.510 0.508
0.512 0.514 0.510 0.508 0.517
0.513 0.508 0.513 0.507 0.513
0.515 0.510 0.514 0.500 0.507
0.509 0.514 0.509 0.508 0.511
0.511 0.502 0.512 0.508 0.505
0.502 0.509 0.509 0.500 0.508
0.508 0.510 0.509 0.501 0.509
0.509 0.505 0.513 0.505 0.508
0.511 0.515 0.514 0.504 0.515
0.504 0.511 0.527 0.513 0.511
0.506 0.504 0.511 0.511 0.510
0.508 0.504 0.510 0.511 0.513
0.506 0.512 0.510 0.508 0.513
0.504 0.512 0.516 0.510 0.501
0.509 0.515 0.515 0.508 0.512
0.502 0.505 0.509 0.512 0.510
0.509 0.502 0.509 0.505 0.506
0.504 0.504 0.507 0.506 0.512
0.506 0.510 0.512 0.501 0.508
0.502 0.511 0.505 0.505 0.511
0.514 0.513 0.513 0.513 0.513
0.503 0.510 0.515 0.503 0.513
0.510 0.511 0.505 0.515 0.511
0.506 0.507 0.509 0.514 0.512
0.505 0.505 0.501 0.502 0.512
0.512 0.508 0.507 0.509 0.511
0.508 0.508 0.508 0.506 0.509
0.507 0.508 0.506 0.504 0.513
0.512 0.503 0.503 0.504 0.509
0.511 0.511 0.503 0.506 0.513
0.515 0.510 0.503 0.508 0.505
0.503 0.499 0.510 0.506 0.501
0.509 0.512 0.507 0.504 0.511
0.513 0.505 0.508 0.512 0.507
0.505 0.508 0.513 0.510 0.502
0.511 0.513 0.511 0.507 0.506
0.509 0.511 0.512 0.514 0.510
0.513 0.510 0.513 0.508 0.512
0.506 0.506 0.501 0.496 0.503
0.502 0.503 0.511 0.507 0.513
0.512 0.501 0.511 0.514 0.507
0.508 0.504 0.510 0.509 0.510
0.514 0.516 0.504 0.515 0.507
0.508 0.510 0.515 0.508 0.511
0.505 0.504 0.513 0.502 0.510
0.508 0.508 0.514 0.511 0.502
0.509 0.517 0.505 0.509 0.505
0.505 0.511 0.507 0.512 0.508
0.512 0.515 0.511 0.508 0.513
0.513 0.502 0.510 0.512 0.503
0.511 0.508 0.516 0.506 0.513
0.503 0.508 0.498 0.508 0.509
0.514 0.513 0.514 0.505 0.506
0.506 0.515 0.509 0.513 0.509
0.504 0.502 0.511 0.507 0.513
0.499 0.507 0.512 0.513 0.511
0.513 0.507 0.512 0.510 0.507
0.504 0.502 0.514 0.511 0.499
0.511 0.509 0.504 0.506 0.508
0.498 0.509 0.503 0.509 0.502
0.507 0.517 0.505 0.501 0.508
0.514 0.509 0.508 0.503 0.515
0.514 0.510 0.507 0.514 0.506
0.501 0.502 0.510 0.513 0.505
0.513 0.504 0.505 0.515 0.513
0.510 0.511 0.505 0.511 0.513
0.503 0.508 0.506 0.513 0.515
0.505 0.514 0.508 0.512 0.508
0.502 0.513 0.515 0.501 0.499
0.505 0.512 0.510 0.506 0.505
0.504 0.501 0.511 0.507 0.506
0.504 0.516 0.507 0.502 0.505
0.512 0.510 0.506 0.513 0.511
0.508 0.507 0.507 0.506 0.506
