0.744 0.744 0.751 0.748 0.755 0.739 0.742 0.736 0.746 0.746 0.754 0.745 0.757 0.754 0.737 0.742 0.748 0.746 0.744 0.745 0.752 0.747 0.751 0.750 0.758
0.948 0.947 0.952 0.950 0.950 0.942 0.946 0.940 0.949 0.948 0.951 0.948 0.953 0.955 0.937 0.942 0.951 0.945 0.943 0.943 0.952 0.949 0.952 0.952 0.957
