13_U100-000 001,91.63,0.86,0.8
13_U100-000 002,90.75,0.86,0.79
13_U100-000 003,90.75,0.86,0.79
13_U100-008 001,90.75,0.86,0.79
13_U100-003 003,90.75,0.86,0.8
13_U100-008 002,90.31,0.86,0.8
13_U100-003 002,90.31,0.86,0.8
13_U100-003 001,90.31,0.86,0.79
13_U100-009 001,90.31,0.86,0.79
13_U100-000 005,89.87,0.86,0.79
13_U100-001 001,89.87,0.86,0.8
13_U100-001 002,89.87,0.86,0.8
13_U100-008 003,89.87,0.85,0.79
13_U100-007 003,89.43,0.84,0.78
13_U100-007 001,89.43,0.86,0.79
13_U100-000 004,89.43,0.86,0.79
13_U100-006 002,89.43,0.86,0.78
13_U100-003 005,89.43,0.86,0.79
13_U100-009 002,89.43,0.87,0.81
13_U100-009 003,89.43,0.88,0.81
13_U100-007 002,88.99,0.85,0.78
13_U100-007 004,88.99,0.85,0.77
13_U100-006 001,88.99,0.86,0.79
13_U100-001 003,88.99,0.86,0.8
13_U100-003 004,88.99,0.86,0.8
13_U100-005 001,88.99,0.87,0.8
13_U100-006 004,88.55,0.85,0.78
13_U100-008 004,88.55,0.86,0.8
13_U100-005 004,88.55,0.88,0.82
13_U100-005 002,88.55,0.88,0.81
13_U100-002 003,88.11,0.85,0.78
13_U100-001 004,88.11,0.86,0.8
13_U100-008 005,88.11,0.86,0.8
13_U100-005 003,88.11,0.88,0.81
13_U100-007 005,87.67,0.85,0.78
13_U100-006 003,87.67,0.86,0.79
13_U100-006 005,87.67,0.85,0.78
13_U100-009 004,87.67,0.88,0.81
13_U100-009 005,87.67,0.88,0.81
13_U100-005 005,87.67,0.88,0.81
13_U100-002 002,87.22,0.85,0.78
13_U100-002 001,87.22,0.85,0.77
13_U100-002 005,86.78,0.84,0.77
13_U100-001 005,86.78,0.87,0.82
13_017 001,86.34,0.78,0.73
13_U100-002 004,86.34,0.88,0.82
13_U100-004 005,86.34,0.87,0.8
13_U100-004 001,86.34,0.88,0.81
13_000 001,86.34,0.91,0.86
13_000 002,86.34,0.91,0.85
13_U100-004 003,85.9,0.88,0.81
13_U100-004 004,85.9,0.88,0.8
13_046 001,85.46,0.85,0.84
13_U10-003 003,85.46,0.85,0.78
13_U10-003 002,85.46,0.84,0.78
13_U10-000 004,85.46,0.85,0.78
13_008 002,85.46,0.85,0.81
13_U10-000 005,85.02,0.84,0.78
13_017 003,85.02,0.8,0.75
13_U100-004 002,85.02,0.86,0.79
13_008 001,85.02,0.85,0.8
13_008 003,85.02,0.86,0.81
13_U10-003 001,84.58,0.84,0.77
13_U10-000 002,84.58,0.84,0.78
13_U10-000 003,84.58,0.84,0.78
13_009 001,84.58,0.79,0.76
13_008 004,84.58,0.85,0.81
13_U10-002 001,84.58,0.84,0.75
13_U10-002 002,84.58,0.83,0.75
13_U10-000 001,84.14,0.84,0.78
13_030 001,84.14,0.87,0.82
13_044 001,83.7,0.85,0.79
13_003 002,83.7,0.84,0.79
13_083 002,83.7,0.83,0.8
13_009 003,83.7,0.79,0.76
13_009 004,83.7,0.79,0.75
13_017 005,83.7,0.79,0.75
13_004 001,83.7,0.84,0.79
13_U10-002 003,83.7,0.81,0.75
13_044 003,83.26,0.83,0.77
13_003 001,83.26,0.83,0.82
13_U10-003 005,83.26,0.84,0.77
13_123 001,83.26,0.86,0.78
13_123 002,83.26,0.86,0.79
13_017 002,83.26,0.79,0.75
13_U10-008 003,83.26,0.85,0.79
13_U10-008 001,83.26,0.86,0.8
13_U10-006 002,83.26,0.88,0.83
13_000 004,83.26,0.93,0.85
13_147 001,82.82,0.76,0.74
13_U10-003 004,82.82,0.87,0.81
13_002 001,82.82,0.79,0.75
13_002 002,82.82,0.78,0.75
13_U10-006 001,82.82,0.91,0.82
13_U10-007 001,82.82,0.84,0.77
13_000 003,82.82,0.91,0.85
13_000 005,82.82,0.91,0.86
13_008 005,82.82,0.86,0.81
13_032 001,82.82,0.85,0.84
13_U10-001 001,82.38,0.83,0.79
13_U10-001 002,82.38,0.84,0.78
13_020 001,82.38,0.77,0.71
13_U10-009 001,82.38,0.86,0.79
13_123 003,82.38,0.86,0.77
13_009 002,82.38,0.76,0.75
13_017 004,82.38,0.78,0.73
13_004 003,82.38,0.86,0.83
13_004 002,82.38,0.84,0.83
13_U10-001 003,81.94,0.84,0.79
13_044 002,81.94,0.85,0.79
13_083 001,81.94,0.82,0.82
13_039 001,81.94,0.88,0.83
13_063 001,81.94,0.77,0.74
13_155 001,81.94,0.72,0.68
13_U10-004 001,81.94,0.87,0.81
13_071 001,81.94,0.86,0.78
13_U10-008 002,81.94,0.86,0.81
13_U10-008 004,81.94,0.85,0.79
13_004 005,81.94,0.84,0.79
13_U10-002 004,81.94,0.81,0.76
13_U10-001 004,81.5,0.84,0.78
13_104 002,81.5,0.79,0.76
13_123 004,81.5,0.85,0.78
13_176 002,81.5,0.81,0.74
13_033 002,81.5,0.78,0.74
13_037 001,81.5,0.88,0.83
13_110 001,81.5,0.76,0.76
13_U10-008 005,81.5,0.87,0.8
13_U10-007 002,81.5,0.83,0.77
13_U10-007 004,81.5,0.84,0.77
13_U10-002 005,81.5,0.84,0.77
13_032 002,81.5,0.84,0.83
13_104 003,81.06,0.74,0.71
13_107 001,81.06,0.72,0.69
13_014 002,81.06,0.77,0.71
13_046 002,81.06,0.84,0.81
13_147 002,81.06,0.77,0.76
13_009 005,81.06,0.76,0.74
13_033 001,81.06,0.71,0.7
13_U10-007 003,81.06,0.86,0.81
13_117 003,81.06,0.77,0.72
13_117 001,81.06,0.76,0.71
13_126 001,81.06,0.62,0.65
13_044 004,80.62,0.83,0.78
13_003 005,80.62,0.84,0.81
13_020 003,80.62,0.82,0.81
13_020 002,80.62,0.78,0.73
13_U10-009 004,80.62,0.86,0.8
13_U10-009 003,80.62,0.85,0.78
13_145 001,80.62,0.78,0.75
13_155 002,80.62,0.71,0.68
13_U10-004 002,80.62,0.91,0.83
13_002 004,80.62,0.79,0.75
13_002 003,80.62,0.76,0.73
13_071 002,80.62,0.8,0.76
13_071 003,80.62,0.86,0.8
13_193 001,80.62,0.76,0.69
13_049 001,80.62,0.75,0.72
13_004 004,80.62,0.84,0.84
13_U10-005 001,80.62,0.86,0.81
13_117 002,80.62,0.76,0.73
13_070 001,80.62,0.75,0.73
13_079 001,80.62,0.81,0.83
13_003 004,80.18,0.83,0.81
13_003 003,80.18,0.85,0.82
13_U10-009 002,80.18,0.87,0.83
13_178 001,80.18,0.79,0.76
13_065 001,80.18,0.75,0.72
13_030 004,80.18,0.84,0.82
13_030 002,80.18,0.85,0.82
13_U10-006 003,80.18,0.88,0.81
13_U10-006 004,80.18,0.85,0.83
13_U10-005 002,80.18,0.87,0.81
13_U10-005 004,80.18,0.82,0.79
13_116 001,80.18,0.75,0.72
13_032 004,80.18,0.84,0.83
13_014 001,79.74,0.86,0.8
13_U10-009 005,79.74,0.9,0.82
13_030 003,79.74,0.85,0.82
13_030 005,79.74,0.77,0.75
13_U10-007 005,79.74,0.81,0.78
13_U10-005 005,79.74,0.89,0.81
13_032 003,79.74,0.84,0.82
13_014 004,79.3,0.8,0.73
13_239 001,79.3,0.78,0.81
13_039 002,79.3,0.76,0.73
13_063 002,79.3,0.75,0.72
13_123 005,79.3,0.78,0.73
13_178 003,79.3,0.85,0.81
13_100 002,79.3,0.79,0.78
13_033 004,79.3,0.75,0.76
13_U10-004 003,79.3,0.85,0.8
13_002 005,79.3,0.76,0.75
13_170 001,79.3,0.78,0.72
13_015 003,79.3,0.81,0.76
13_104 001,78.85,0.84,0.78
13_018 001,78.85,0.73,0.73
13_020 004,78.85,0.81,0.75
13_039 003,78.85,0.85,0.8
13_039 004,78.85,0.79,0.78
13_046 003,78.85,0.82,0.85
13_147 003,78.85,0.8,0.77
13_147 004,78.85,0.76,0.75
13_176 001,78.85,0.76,0.74
13_178 004,78.85,0.86,0.84
13_178 002,78.85,0.89,0.82
13_155 003,78.85,0.77,0.72
13_U10-004 004,78.85,0.87,0.82
13_132 002,78.85,0.81,0.75
13_132 001,78.85,0.82,0.78
13_065 005,78.85,0.76,0.74
13_028 001,78.85,0.74,0.73
13_049 002,78.85,0.76,0.7
13_049 004,78.85,0.77,0.72
13_015 001,78.85,0.79,0.76
13_U10-005 003,78.85,0.88,0.82
13_117 004,78.85,0.76,0.71
13_032 005,78.85,0.81,0.75
13_079 002,78.85,0.76,0.73
13_U10-001 005,78.41,0.84,0.78
13_189 001,78.41,0.79,0.76
13_014 003,78.41,0.83,0.81
13_176 004,78.41,0.77,0.72
13_176 005,78.41,0.8,0.74
13_178 005,78.41,0.81,0.79
13_100 001,78.41,0.84,0.78
13_033 003,78.41,0.73,0.74
13_065 004,78.41,0.77,0.76
13_165 001,78.41,0.75,0.73
13_193 002,78.41,0.76,0.71
13_015 004,78.41,0.81,0.77
13_083 003,77.97,0.86,0.8
13_020 005,77.97,0.83,0.77
13_039 005,77.97,0.79,0.74
13_U10-004 005,77.97,0.91,0.84
13_065 002,77.97,0.75,0.73
13_015 002,77.97,0.81,0.77
13_015 005,77.97,0.78,0.75
13_044 005,77.53,0.81,0.78
13_239 002,77.53,0.8,0.8
13_042 002,77.53,0.85,0.79
13_042 001,77.53,0.82,0.75
13_176 003,77.53,0.74,0.73
13_037 002,77.53,0.75,0.69
13_049 003,77.53,0.77,0.73
13_170 002,77.53,0.74,0.71
13_117 005,77.53,0.77,0.72
13_070 002,77.53,0.7,0.71
13_040 001,77.09,0.75,0.71
13_200 001,77.09,0.74,0.69
13_200 002,77.09,0.72,0.7
13_189 002,77.09,0.89,0.81
13_166 001,77.09,0.74,0.72
13_028 002,77.09,0.78,0.78
13_U10-006 005,77.09,0.85,0.84
13_036 001,77.09,0.8,0.76
13_079 004,77.09,0.74,0.7
13_211 002,77.09,0.76,0.72
13_107 004,76.65,0.7,0.69
13_107 003,76.65,0.79,0.75
13_114 001,76.65,0.77,0.74
13_046 004,76.65,0.75,0.74
13_147 005,76.65,0.79,0.77
13_100 003,76.65,0.77,0.73
13_037 004,76.65,0.8,0.76
13_065 003,76.65,0.75,0.72
13_028 003,76.65,0.73,0.73
13_028 004,76.65,0.75,0.75
13_049 005,76.65,0.78,0.74
13_068 001,76.65,0.82,0.78
13_068 003,76.65,0.68,0.72
13_040 002,76.21,0.74,0.7
13_040 003,76.21,0.76,0.72
13_189 004,76.21,0.86,0.79
