1_200 001,82.41,0.75,0.32
1_085 002,82.41,0.73,0.32
1_085 001,82.41,0.72,0.33
1_014 002,80.56,0.68,0.32
1_019 001,80.56,0.72,0.32
1_027 002,80.56,0.64,0.24
1_027 001,80.56,0.62,0.25
1_009 001,80.56,0.62,0.22
1_040 003,79.63,0.58,0.22
1_040 001,79.63,0.6,0.23
1_138 001,79.63,0.64,0.24
1_U10-002 001,79.63,0.63,0.25
1_U10-002 002,79.63,0.62,0.24
1_059 001,79.63,0.62,0.25
1_143 001,79.63,0.63,0.24
1_010 001,79.63,0.61,0.24
1_165 001,79.63,0.61,0.25
1_173 002,79.63,0.62,0.25
1_027 003,79.63,0.62,0.25
1_009 004,79.63,0.66,0.32
1_009 003,79.63,0.61,0.23
1_009 002,79.63,0.64,0.26
1_U10-006 001,79.63,0.63,0.23
1_132 001,79.63,0.73,0.33
1_134 001,79.63,0.6,0.22
1_038 002,79.63,0.58,0.22
1_038 001,79.63,0.63,0.25
1_011 003,79.63,0.61,0.24
1_011 001,79.63,0.61,0.23
1_036 001,79.63,0.62,0.26
1_001 003,79.63,0.59,0.23
1_001 001,79.63,0.61,0.23
1_U100-005 002,79.63,0.61,0.24
1_040 002,78.7,0.59,0.21
1_014 001,78.7,0.65,0.32
1_045 001,78.7,0.61,0.23
1_214 001,78.7,0.68,0.31
1_059 002,78.7,0.62,0.24
1_U10-003 001,78.7,0.62,0.23
1_019 003,78.7,0.76,0.32
1_019 004,78.7,0.62,0.22
1_019 002,78.7,0.62,0.23
1_165 004,78.7,0.61,0.24
1_165 003,78.7,0.61,0.22
1_006 001,78.7,0.59,0.23
1_027 004,78.7,0.6,0.24
1_009 005,78.7,0.61,0.23
1_015 001,78.7,0.64,0.23
1_041 001,78.7,0.6,0.22
1_011 002,78.7,0.64,0.23
1_036 003,78.7,0.63,0.23
1_001 002,78.7,0.62,0.25
1_U100-003 002,78.7,0.6,0.24
1_U100-005 003,78.7,0.63,0.25
1_U100-005 001,78.7,0.61,0.24
1_U100-005 004,78.7,0.62,0.24
1_163 001,77.78,0.6,0.23
1_U10-009 002,77.78,0.62,0.23
1_U10-003 002,77.78,0.59,0.22
1_173 003,77.78,0.55,0.24
1_U10-000 003,77.78,0.61,0.24
1_036 002,77.78,0.61,0.23
1_119 002,77.78,0.6,0.24
1_157 001,77.78,0.64,0.25
1_U100-003 001,77.78,0.6,0.24
1_U10-005 002,77.78,0.62,0.24
1_U10-005 001,77.78,0.62,0.24
1_U100-002 001,76.85,0.58,0.22
1_014 004,76.85,0.61,0.22
1_U10-009 001,76.85,0.6,0.23
1_U10-009 003,76.85,0.58,0.24
1_U10-002 003,76.85,0.61,0.24
1_167 001,76.85,0.74,0.34
1_U100-009 001,76.85,0.63,0.25
1_010 002,76.85,0.61,0.23
1_165 002,76.85,0.62,0.23
1_U100-007 001,76.85,0.61,0.24
1_173 004,76.85,0.56,0.22
1_173 001,76.85,0.55,0.24
1_015 002,76.85,0.61,0.23
1_015 004,76.85,0.62,0.24
1_U10-006 002,76.85,0.61,0.24
1_134 002,76.85,0.59,0.23
1_104 001,76.85,0.69,0.34
1_001 005,76.85,0.59,0.23
1_U100-003 003,76.85,0.61,0.24
1_U100-005 005,76.85,0.6,0.25
1_040 004,75.93,0.58,0.23
1_014 003,75.93,0.59,0.23
1_149 001,75.93,0.33,0.6
1_200 002,75.93,0.74,0.33
1_027 005,75.93,0.58,0.23
1_015 003,75.93,0.6,0.23
1_U100-004 001,75.93,0.6,0.23
1_U10-006 003,75.93,0.62,0.23
1_U10-000 001,75.93,0.6,0.24
1_U10-000 002,75.93,0.6,0.24
1_119 001,75.93,0.6,0.25
1_001 004,75.93,0.6,0.24
1_080 001,75.93,0.69,0.32
1_167 003,75.0,0.58,0.24
1_165 005,75.0,0.61,0.23
1_126 001,75.0,0.62,0.22
1_U10-008 001,75.0,0.63,0.25
1_015 005,75.0,0.61,0.23
1_U100-006 001,75.0,0.63,0.23
1_069 001,75.0,0.57,0.24
1_U100-001 001,74.07,0.58,0.23
1_U10-006 004,74.07,0.59,0.23
1_U100-003 004,74.07,0.62,0.24
1_167 004,73.15,0.58,0.22
1_167 002,73.15,0.74,0.33
1_212 001,73.15,0.62,0.22
1_173 005,73.15,0.54,0.22
1_123 001,73.15,0.32,0.83
1_221 001,73.15,0.75,0.32
1_U100-000 001,73.15,0.57,0.24
1_U10-000 004,73.15,0.55,0.24
1_065 001,73.15,0.63,0.32
1_038 003,73.15,0.64,0.34
1_U100-006 003,73.15,0.6,0.23
1_087 001,72.22,0.74,0.32
1_206 002,72.22,0.67,0.34
1_206 001,72.22,0.68,0.33
1_041 002,72.22,0.51,0.2
1_021 001,72.22,0.61,0.21
1_219 001,72.22,0.73,0.34
1_U100-006 002,72.22,0.63,0.24
1_U100-003 005,72.22,0.6,0.24
1_U100-001 002,71.3,0.61,0.23
1_016 001,71.3,0.32,0.8
1_U100-008 002,71.3,0.61,0.24
1_076 001,71.3,0.6,0.33
1_002 001,71.3,0.32,0.75
1_200 003,71.3,0.71,0.33
1_006 002,71.3,0.52,0.24
1_U10-008 002,71.3,0.56,0.23
1_U10-008 005,71.3,0.54,0.21
1_U10-008 003,71.3,0.56,0.25
1_030 001,71.3,0.54,0.23
1_219 003,71.3,0.64,0.34
1_157 002,71.3,0.67,0.33
1_080 003,71.3,0.72,0.33
1_014 005,70.37,0.63,0.33
1_U100-008 001,70.37,0.58,0.24
1_003 001,70.37,0.56,0.22
1_059 003,70.37,0.58,0.23
1_171 001,70.37,0.69,0.33
1_U10-006 005,70.37,0.6,0.24
1_080 002,70.37,0.68,0.33
1_040 005,69.44,0.57,0.22
1_050 001,69.44,0.7,0.33
1_002 002,69.44,0.31,0.82
1_172 001,69.44,0.48,0.26
1_085 004,69.44,0.68,0.34
1_085 003,69.44,0.58,0.34
1_031 001,69.44,0.49,0.23
1_018 001,69.44,0.53,0.24
1_U100-006 004,69.44,0.59,0.23
1_089 001,68.52,0.65,0.33
1_U100-001 004,68.52,0.6,0.23
1_U100-001 003,68.52,0.63,0.23
