86.930 84.630 84.450 84.450 84.030
83.970 83.500 83.450 82.510 82.050
81.890 81.810 79.780 79.580 77.930
77.150 77.010 73.690 72.140 71.620
70.760 70.100 69.760 69.160 67.840
55.490 55.300 53.370 51.750 50.580
49.160 48.650 48.310 47.790 47.040
44.750 44.050 42.540 38.300 37.060
36.160 35.700 34.260 34.000 33.880
33.440 33.310 32.540 31.910 30.700
68.570 67.470 66.410 65.200 63.610
63.440 62.800 58.780 56.830 56.110
55.160 54.740 54.120 52.140 51.170
50.340 45.240 44.010 43.020 42.330
40.110 39.830 36.900 36.830 36.710
88.120 86.880 86.390 85.520 84.750
83.230 83.060 82.960 82.650 82.470
81.910 81.860 81.360 80.770 80.420
79.540 78.950 76.670 76.160 75.700
75.430 74.820 73.610 73.130 70.230
83.400 82.320 79.880 75.570 72.070
71.980 70.950 69.630 69.050 68.800
68.190 67.770 66.380 66.030 65.560
65.460 65.240 64.710 64.630 63.710
62.620 59.300 57.640 56.690 54.530
83.970 83.970 83.850 83.760 83.370
80.620 80.310 78.370 75.700 74.690
73.170 72.720 72.110 69.800 69.520
69.140 68.440 68.090 68.060 68.080
68.090 68.030 66.670 66.280 64.780
85.930 85.380 84.920 83.550 83.470
83.460 82.630 80.640 78.740 78.420
76.950 73.470 73.510 72.760 72.650
72.080 71.390 71.280 70.740 70.090
69.860 68.270 67.220 65.620 63.700
