91.780 91.610 91.550 91.390 90.840
90.530 88.090 86.970 86.870 85.670
85.580 84.700 84.340 84.100 84.000
83.840 83.710 83.650 83.570 83.430
83.460 83.050 82.990 82.960 81.760
81.420 81.220 80.850 80.410 80.010
79.630 79.190 78.570 78.500 78.100
78.040 77.740 77.550 77.540 77.400
77.260 76.950 76.490 75.890 75.710
75.590 75.400 75.270 74.970 74.430
73.460 72.610 72.540 72.490 72.220
71.700 71.530 71.120 71.080 70.420
70.390 70.270 69.850 69.850 69.610
69.520 69.440 69.270 68.880 68.800
68.830 68.660 68.440 68.460 68.390
68.360 68.130 68.140 68.100 68.010
68.000 67.930 67.740 67.740 67.380
67.350 67.110 66.600 66.540 66.290
66.030 66.010 65.890 65.790 65.010
64.800 64.790 64.500 64.450 63.840
