87.060 85.010 84.460 84.460 83.940
83.730 83.520 83.380 81.940 81.770
81.660 80.090 79.710 79.380 78.780
76.400 74.900 72.400 72.190 71.580
71.320 70.820 70.620 69.800 67.950
55.850 54.350 51.330 50.280 49.800
48.790 48.240 48.220 47.440 45.590
44.110 43.330 43.210 42.520 38.290
37.070 35.720 35.090 34.330 34.300
33.920 33.870 32.920 31.940 30.820
68.150 67.100 66.880 66.500 64.940
62.480 58.810 57.970 56.750 56.330
54.570 54.210 52.230 51.240 49.960
43.930 41.490 40.860 40.180 40.110
39.120 39.010 36.280 36.000 35.800
88.150 87.430 86.230 85.570 84.920
83.270 82.910 82.970 82.790 82.400
81.820 81.750 81.080 80.740 80.680
80.020 78.720 76.430 75.870 75.850
75.820 74.880 74.000 71.840 69.990
83.500 83.420 80.240 76.900 74.070
71.220 70.230 69.430 68.970 68.210
67.200 66.860 66.770 66.530 65.630
65.560 64.870 64.420 63.690 63.250
61.330 58.260 57.630 57.230 54.490
84.340 84.100 83.650 83.710 83.050
80.850 80.410 78.500 76.490 75.890
74.430 72.610 72.540 71.700 69.850
69.850 69.610 68.660 68.460 68.140
68.000 67.930 66.540 66.030 64.500
85.710 85.260 85.160 83.570 83.450
82.520 82.420 80.130 79.780 79.550
76.930 73.180 72.200 71.680 71.190
71.100 70.520 69.740 69.380 68.930
68.850 66.130 65.430 64.770 64.740
