0.800 0.790 0.790 0.800 0.790 0.790 0.790 0.800 0.790 0.780 0.800 0.790 0.790 0.780 0.790 0.780 0.770 0.790 0.780 0.780 0.790 0.690 0.770 0.780 0.770
0.210 0.230 0.210 0.200 0.240 0.240 0.230 0.240 0.240 0.220 0.190 0.210 0.180 0.200 0.200 0.200 0.210 0.210 0.190 0.190 0.210 0.290 0.190 0.230 0.250
