0.464 0.457 0.474 0.466 0.446 0.438 0.479 0.450 0.441 0.415 0.418 0.424 0.415 0.403 0.347 0.338 0.243 0.236 0.238 0.299 0.262 0.256 0.246 0.229 0.233
0.491 0.576 0.562 0.579 0.469 0.555 0.475 0.555 0.459 0.490 0.440 0.501 0.464 0.481 0.291 0.415 0.255 0.250 0.269 0.280 0.235 0.295 0.233 0.237 0.281
0.567 0.569 0.562 0.576 0.560 0.570 0.586 0.565 0.565 0.554 0.565 0.557 0.561 0.561 0.556 0.575 0.571 0.567 0.494 0.556 0.553 0.490 0.477 0.568 0.480
0.567 0.579 0.572 0.574 0.586 0.560 0.567 0.556 0.571 0.575 0.569 0.563 0.567 0.572 0.575 0.566 0.568 0.567 0.562 0.555 0.559 0.570 0.562 0.564 0.574
0.578 0.567 0.578 0.564 0.569 0.604 0.566 0.564 0.570 0.576 0.560 0.570 0.565 0.568 0.579 0.566 0.561 0.562 0.562 0.563 0.574 0.563 0.568 0.576 0.565
0.568 0.562 0.564 0.569 0.568 0.567 0.561 0.580 0.561 0.576 0.607 0.573 0.582 0.568 0.566 0.574 0.577 0.559 0.566 0.557 0.583 0.571 0.566 0.562 0.562
0.599 0.564 0.587 0.580 0.592 0.561 0.651 0.563 0.555 0.562 0.571 0.565 0.571 0.572 0.564 0.563 0.561 0.564 0.560 0.562 0.562 0.572 0.562 0.569 0.564
