0.230 0.240 0.220 0.250 0.250
0.230 0.250 0.230 0.250 0.240
0.240 0.250 0.250 0.230 0.250
0.250 0.210 0.210 0.220 0.230
0.230 0.250 0.240 0.230 0.230
0.250 0.220 0.250 0.230 0.220
0.250 0.240 0.240 0.250 0.250
0.230 0.250 0.260 0.250 0.220
0.250 0.230 0.230 0.770 0.260
0.230 0.230 0.270 0.240 0.240
0.250 0.250 0.510 0.250 0.240
0.260 0.250 0.240 0.780 0.520
0.250 0.410 0.620 0.240 0.370
0.480 0.260 0.760 0.510 0.570
0.540 0.510 0.240 0.350 0.240
0.250 0.270 0.380 0.490 0.400
0.220 0.360 0.250 0.480 0.350
0.470 0.350 0.350 0.380 0.240
0.310 0.370 0.540 0.250 0.450
0.350 0.260 0.420 0.330 0.260
0.750 0.760 0.740 0.760 0.750
0.750 0.760 0.740 0.740 0.750
0.740 0.750 0.740 0.750 0.750
0.750 0.750 0.740 0.750 0.750
0.750 0.750 0.740 0.760 0.730
0.750 0.740 0.750 0.750 0.760
0.760 0.740 0.750 0.740 0.740
0.750 0.750 0.750 0.750 0.740
0.750 0.760 0.740 0.200 0.760
0.760 0.750 0.740 0.750 0.750
0.760 0.770 0.410 0.740 0.760
0.760 0.720 0.770 0.190 0.400
0.750 0.420 0.280 0.760 0.500
0.400 0.760 0.200 0.410 0.360
0.400 0.370 0.750 0.540 0.760
0.750 0.730 0.470 0.410 0.470
0.780 0.490 0.760 0.420 0.430
0.390 0.540 0.500 0.520 0.740
0.480 0.500 0.360 0.770 0.410
0.480 0.730 0.420 0.500 0.770
