6_000 001,81.82,0.21,0.61
6_U100-009 001,81.82,0.18,0.58
6_U100-008 001,80.52,0.19,0.62
6_U100-007 001,80.52,0.37,0.22
6_203 001,77.92,0.25,0.52
6_U100-002 001,77.92,0.21,0.58
6_036 001,77.92,0.26,0.49
6_228 001,77.92,0.25,0.44
6_000 002,77.92,0.2,0.59
6_055 001,77.92,0.24,0.47
6_283 001,76.62,0.24,0.48
6_U100-004 001,76.62,0.18,0.55
6_151 001,76.62,0.25,0.47
6_U100-007 002,76.62,0.37,0.24
6_U100-007 003,76.62,0.37,0.25
6_074 001,76.62,0.25,0.5
6_000 003,76.62,0.21,0.57
6_113 001,76.62,0.19,0.5
6_068 001,76.62,0.27,0.5
6_069 001,75.32,0.24,0.48
6_014 001,75.32,0.19,0.48
6_115 001,75.32,0.25,0.44
6_063 001,75.32,0.25,0.49
6_162 001,75.32,0.24,0.44
6_155 001,75.32,0.26,0.5
6_078 001,75.32,0.21,0.5
6_U100-002 002,74.03,0.2,0.6
6_191 002,74.03,0.24,0.45
6_240 001,74.03,0.24,0.49
6_003 001,74.03,0.25,0.5
6_108 001,74.03,0.25,0.45
6_108 002,74.03,0.24,0.43
6_100 002,74.03,0.26,0.5
6_026 001,74.03,0.26,0.47
6_190 001,74.03,0.24,0.48
6_065 001,74.03,0.24,0.46
6_163 001,74.03,0.25,0.44
6_068 002,74.03,0.26,0.49
6_035 002,72.73,0.25,0.46
6_035 001,72.73,0.25,0.5
6_280 001,72.73,0.25,0.45
6_248 001,72.73,0.25,0.43
6_240 004,72.73,0.25,0.44
6_U100-001 001,72.73,0.18,0.58
6_104 002,72.73,0.25,0.45
6_210 001,72.73,0.25,0.45
6_210 003,72.73,0.25,0.44
6_312 001,72.73,0.25,0.47
6_065 002,72.73,0.25,0.5
6_166 001,72.73,0.25,0.44
6_113 002,72.73,0.27,0.46
6_127 001,71.43,0.25,0.44
6_252 001,71.43,0.25,0.43
6_122 001,71.43,0.25,0.45
6_154 001,71.43,0.24,0.45
6_191 001,71.43,0.24,0.46
6_221 002,71.43,0.24,0.49
6_221 001,71.43,0.25,0.49
6_236 001,71.43,0.24,0.43
6_240 002,71.43,0.24,0.49
6_201 001,71.43,0.23,0.51
6_077 001,71.43,0.2,0.53
6_076 001,71.43,0.26,0.45
6_250 001,71.43,0.24,0.45
6_100 001,71.43,0.19,0.49
6_148 001,71.43,0.25,0.44
6_206 001,71.43,0.25,0.43
6_049 002,71.43,0.27,0.48
6_049 001,71.43,0.21,0.53
6_178 001,71.43,0.24,0.43
6_166 002,71.43,0.25,0.45
6_187 001,71.43,0.25,0.44
6_187 003,71.43,0.25,0.45
6_110 001,71.43,0.25,0.44
6_162 002,71.43,0.25,0.45
6_055 003,71.43,0.24,0.45
6_134 001,71.43,0.25,0.44
6_254 002,71.43,0.25,0.48
6_254 001,71.43,0.27,0.48
6_146 001,70.13,0.25,0.44
6_072 001,70.13,0.26,0.49
6_191 004,70.13,0.25,0.46
6_123 001,70.13,0.23,0.47
6_228 002,70.13,0.24,0.43
6_236 002,70.13,0.24,0.44
6_240 003,70.13,0.25,0.43
6_007 001,70.13,0.25,0.5
6_085 001,70.13,0.26,0.46
6_272 001,70.13,0.22,0.46
6_174 001,70.13,0.26,0.49
6_256 001,70.13,0.24,0.44
6_192 001,70.13,0.25,0.44
6_153 002,70.13,0.25,0.45
6_153 003,70.13,0.25,0.45
6_153 001,70.13,0.24,0.44
6_103 001,70.13,0.26,0.5
6_104 001,70.13,0.24,0.43
6_178 002,70.13,0.25,0.42
6_210 004,70.13,0.25,0.45
6_312 003,70.13,0.25,0.44
6_102 001,70.13,0.24,0.43
6_274 001,70.13,0.24,0.45
6_055 002,70.13,0.24,0.48
6_126 002,70.13,0.24,0.46
6_093 001,70.13,0.24,0.49
6_U100-003 001,70.13,0.21,0.58
6_146 002,68.83,0.25,0.49
6_045 001,68.83,0.2,0.46
6_172 001,68.83,0.24,0.44
6_251 002,68.83,0.27,0.45
6_029 001,68.83,0.23,0.45
6_217 002,68.83,0.25,0.45
6_191 003,68.83,0.25,0.46
6_071 001,68.83,0.25,0.46
6_248 002,68.83,0.25,0.44
6_257 002,68.83,0.25,0.44
6_085 002,68.83,0.25,0.44
6_256 002,68.83,0.25,0.45
6_121 001,68.83,0.23,0.44
6_026 002,68.83,0.26,0.5
6_312 004,68.83,0.25,0.44
6_065 003,68.83,0.25,0.48
6_235 002,68.83,0.25,0.46
6_162 003,68.83,0.25,0.45
6_022 001,68.83,0.26,0.45
6_199 001,68.83,0.24,0.44
6_094 001,68.83,0.25,0.45
6_225 002,67.53,0.25,0.48
6_U100-005 001,67.53,0.23,0.45
6_230 001,67.53,0.26,0.44
6_069 002,67.53,0.24,0.46
6_073 001,67.53,0.25,0.46
6_U10-008 001,67.53,0.24,0.45
6_217 001,67.53,0.24,0.43
6_037 001,67.53,0.26,0.5
6_205 001,67.53,0.24,0.45
6_014 002,67.53,0.25,0.49
6_099 001,67.53,0.26,0.5
6_116 001,67.53,0.23,0.45
6_053 001,67.53,0.26,0.44
6_003 002,67.53,0.25,0.47
6_032 001,67.53,0.19,0.48
6_276 001,67.53,0.25,0.49
6_149 003,67.53,0.25,0.49
6_206 002,67.53,0.25,0.44
6_001 001,67.53,0.2,0.55
6_063 002,67.53,0.25,0.53
6_187 002,67.53,0.24,0.5
6_235 001,67.53,0.25,0.48
6_U10-004 001,67.53,0.24,0.47
6_022 002,67.53,0.25,0.47
6_079 001,67.53,0.23,0.52
6_052 001,67.53,0.24,0.48
6_163 002,67.53,0.24,0.48
6_155 002,67.53,0.25,0.44
6_066 001,67.53,0.24,0.48
6_207 003,67.53,0.24,0.44
6_207 001,67.53,0.25,0.45
6_324 001,66.23,0.25,0.44
6_225 001,66.23,0.25,0.47
6_U100-005 002,66.23,0.25,0.49
6_253 001,66.23,0.24,0.44
6_266 001,66.23,0.24,0.44
6_127 003,66.23,0.25,0.45
6_230 002,66.23,0.25,0.46
6_251 001,66.23,0.25,0.5
6_309 001,66.23,0.24,0.5
6_035 003,66.23,0.26,0.47
6_228 003,66.23,0.25,0.44
6_238 001,66.23,0.25,0.44
6_236 003,66.23,0.24,0.45
6_322 001,66.23,0.25,0.52
6_213 002,66.23,0.25,0.45
6_256 004,66.23,0.25,0.46
6_151 002,66.23,0.25,0.43
6_103 002,66.23,0.25,0.49
6_290 001,66.23,0.25,0.49
6_184 001,66.23,0.24,0.43
6_108 004,66.23,0.24,0.44
6_276 002,66.23,0.26,0.49
6_149 005,66.23,0.25,0.49
6_148 002,66.23,0.24,0.45
6_178 003,66.23,0.25,0.48
6_210 002,66.23,0.25,0.45
6_312 002,66.23,0.23,0.44
6_101 001,66.23,0.24,0.46
6_102 003,66.23,0.25,0.44
6_166 003,66.23,0.25,0.45
6_126 003,66.23,0.25,0.45
6_207 004,66.23,0.26,0.45
6_098 001,66.23,0.25,0.47
6_203 002,64.94,0.24,0.5
6_145 001,64.94,0.24,0.51
6_252 004,64.94,0.26,0.49
6_247 001,64.94,0.25,0.45
6_004 002,64.94,0.25,0.48
6_072 002,64.94,0.23,0.43
6_211 001,64.94,0.24,0.48
6_211 002,64.94,0.25,0.47
6_053 002,64.94,0.25,0.46
6_322 002,64.94,0.25,0.44
6_137 001,64.94,0.25,0.5
6_171 001,64.94,0.24,0.5
6_201 002,64.94,0.24,0.47
6_U100-004 003,64.94,0.21,0.52
6_257 001,64.94,0.25,0.51
6_051 001,64.94,0.27,0.47
6_213 001,64.94,0.26,0.43
6_085 004,64.94,0.27,0.49
6_272 002,64.94,0.25,0.5
6_024 001,64.94,0.25,0.48
6_256 003,64.94,0.25,0.44
6_076 002,64.94,0.27,0.47
6_032 002,64.94,0.27,0.49
6_149 001,64.94,0.25,0.49
6_121 003,64.94,0.25,0.45
6_U10-003 002,64.94,0.26,0.51
6_188 001,64.94,0.24,0.42
6_234 001,64.94,0.21,0.49
6_117 002,64.94,0.25,0.46
6_102 002,64.94,0.25,0.45
6_U100-000 002,64.94,0.36,0.23
6_U100-000 001,64.94,0.36,0.23
6_223 001,64.94,0.24,0.43
6_314 001,64.94,0.24,0.42
6_082 002,64.94,0.25,0.44
6_082 003,64.94,0.24,0.48
6_094 003,64.94,0.26,0.51
6_039 001,64.94,0.28,0.48
6_207 002,64.94,0.25,0.42
6_219 001,64.94,0.25,0.49
6_145 004,63.64,0.24,0.44
6_127 004,63.64,0.26,0.46
6_144 001,63.64,0.28,0.45
6_252 003,63.64,0.25,0.44
6_252 002,63.64,0.25,0.44
6_009 002,63.64,0.25,0.46
6_009 003,63.64,0.24,0.45
6_122 002,63.64,0.25,0.46
6_152 001,63.64,0.26,0.5
6_035 005,63.64,0.25,0.47
6_135 002,63.64,0.25,0.45
6_228 004,63.64,0.25,0.44
6_321 002,63.64,0.25,0.45
6_171 002,63.64,0.24,0.45
6_263 001,63.64,0.26,0.48
6_103 004,63.64,0.25,0.47
6_103 003,63.64,0.26,0.47
6_076 003,63.64,0.26,0.5
