0.826 0.826 0.825 0.826 0.825 0.826 0.826 0.826 0.825 0.827 0.826 0.826 0.825 0.826 0.826 0.827 0.826 0.826 0.827 0.826 0.825 0.826 0.828 0.829 0.826 0.828 0.828 0.829 0.829 0.828 0.829 0.828 0.825 0.824 0.829 0.828 0.827 0.828 0.826 0.829 0.825 0.825 0.828 0.828 0.825 0.832 0.826 0.825 0.829 0.825 0.832 0.827 0.826 0.826 0.833 0.827 0.834 0.827 0.833 0.834 0.834 0.827 0.833 0.828 0.827 0.834 0.834 0.833 0.827 0.834 0.833 0.833 0.827 0.834 0.833 0.833 0.827 0.827 0.827 0.827 0.827 0.827 0.833 0.834 0.826 0.826 0.828 0.827 0.829 0.828 0.826 0.826 0.827 0.835 0.826 0.828 0.828 0.828 0.827 0.827
0.990 0.990 0.989 0.989 0.989 0.990 0.990 0.989 0.989 0.989 0.990 0.989 0.989 0.989 0.990 0.990 0.990 0.989 0.989 0.989 0.990 0.989 0.990 0.989 0.989 0.990 0.990 0.990 0.991 0.989 0.990 0.989 0.984 0.984 0.990 0.989 0.990 0.989 0.985 0.991 0.981 0.984 0.989 0.990 0.983 0.980 0.984 0.984 0.990 0.984 0.979 0.984 0.982 0.983 0.974 0.985 0.975 0.982 0.976 0.970 0.977 0.984 0.975 0.983 0.982 0.972 0.978 0.976 0.983 0.976 0.980 0.979 0.983 0.978 0.980 0.980 0.983 0.980 0.982 0.984 0.981 0.985 0.978 0.978 0.982 0.981 0.983 0.983 0.984 0.985 0.981 0.983 0.982 0.968 0.979 0.981 0.982 0.983 0.984 0.981
